"reportDate","payload.appt_num","payload.developer_group_name","payload.typed_volume_pct","payload.total_living_floor_size","payload.developer_group_id","payload.object_count","payload.total_living_floor_size_pct"
2019-05-01,126,"Ореол",100,8075,"5398126001",1,0.0057232463
2019-05-01,225,"МИД",0,8075,"10922164001",1,0.0057232463
2019-05-01,105,"Дом на Соборной",0,8068,"6866937001",1,0.005718285
2019-05-01,176,"Лэндлоджик",0,8067,"4960412001",15,0.0057175762
2019-05-01,216,"Простор",100,8066,"11218457001",2,0.0057168674
2019-05-01,179,"Дельта",100,8043,"2125507001",2,0.0057005659
2019-05-01,144,"Строительная компания Хоумстрой",100,8037,"9531401001",1,0.0056963134
2019-05-01,160,"СпецРегионСтрой",100,8032,"9966236001",1,0.0056927696
2019-05-01,148,"Инвестиционно-девелоперская компания Охта Групп",0,8029,"1860650001",1,0.0056906433
2019-05-01,132,"Строительная компания Эльба",0,8022,"3808515001",1,0.005685682
2019-05-01,162,"Инвест-Строй Торг",100,8020,"10849393001",1,0.0056842644
2019-05-01,150,"Реал Эстейт Сити",0,8013,"5667814001",1,0.0056793031
2019-05-01,139,"СК Строй Град",0,8008,"8280232001",1,0.0056757593
2019-05-01,50,"Институт экономики жилищно-коммунального хозяйства",0,8007,"4847970001",1,0.0056750505
2019-05-01,151,"ТрансМонолитСервис",100,8000,"5577968001",1,0.0056700892
2019-05-01,144,"ВитебскЖилстрой",100,7998,"4852557001",1,0.0056686717
2019-05-01,126,"ЖСК Комфорт",100,7997,"10697682001",1,0.0056679629
2019-05-01,179,"Инвестиционно-строительная группа ТАЙМС",0,7992,"1708050001",4,0.0056644191
2019-05-01,160,"Тяжпрессмаш",100,7978,"4857919001",1,0.0056544965
2019-05-01,113,"ФинансИнвест",100,7966,"5639223001",1,0.0056459913
2019-05-01,143,"Иркутсклесстрой",0,7954,"6008505001",3,0.0056374862
2019-05-01,120,"РСК-недвижимость",0,7954,"6045563001",1,0.0056374862
2019-05-01,193,"Группа компаний Амурстройзаказчик",100,7939,"599874001",2,0.0056268548
2019-05-01,152,"Дом Солнца",100,7939,"9621059001",1,0.0056268548
2019-05-01,154,"Орбита",100,7939,"8398981001",1,0.0056268548
2019-05-01,114,"Строительная инвестиционная компания Монолит-Строй",0,7920,"6147365001",1,0.0056133883
2019-05-01,84,"Дом на Ленсовета",0,7894,"6192885001",1,0.0055949605
2019-05-01,88,"Градстрой",0,7884,"9808588001",4,0.0055878729
2019-05-01,157,"СТРОЙИНВЕСТ",0,7879,"9999055001",1,0.0055843291
2019-05-01,150,"Владимирский",100,7869,"6005686001",1,0.0055772415
2019-05-01,177,"Столица спец строй",0,7866,"615229001",2,0.0055751152
2019-05-01,134,"Строительная компания Зенит",0,7849,"7413633001",1,0.0055630663
2019-05-01,176,"Группа компаний ИНТАР",100,7849,"419773001",2,0.0055630663
2019-05-01,180,"Владстройзаказчик",0,7839,"659567001",1,0.0055559787
2019-05-01,150,"Трест Мордовпромстрой",100,7838,"5893166001",2,0.0055552699
2019-05-01,108,"СтройКонтинент",0,7817,"6023669001",1,0.0055403859
2019-05-01,184,"ИССО",100,7808,"8233284001",1,0.0055340071
2019-05-01,0,"Опора",100,7808,"11099340001",2,0.0055340071
2019-05-01,180,"Строительно-Инвестиционный Холдинг DVL Group",100,7807,"4413156001",1,0.0055332983
2019-05-01,102,"СВИТ ЛТД",0,7796,"5640051001",1,0.0055255019
2019-05-01,147,"Еврострой",91.08,7795,"6074811001",4,0.0055247932
2019-05-01,87,"Группа компаний Наследие",0,7793,"1842384001",1,0.0055233756
2019-05-01,139,"Возрождение",0,7789,"6012615001",2,0.0055205406
2019-05-01,140,"Группа компаний АЙСБЕРГ",100,7770,"8245970001",1,0.0055070741
2019-05-01,167,"Строительная ипотечная компания XXI век",100,7763,"5479062001",2,0.0055021128
2019-05-01,154,"Новый Век",100,7755,"12081548001",1,0.0054964427
2019-05-01,58,"Группа Компаний INSIGMA",0,7745,"6339477001",1,0.0054893551
2019-05-01,169,"Специализированный застройщик ЦОР",0,7744,"11767128001",1,0.0054886464
2019-05-01,155,"Лиго-Дизайн",100,7732,"578176001",1,0.0054801412
2019-05-01,232,"АГ ЭСТЕЙТ",100,7713,"6262812001",1,0.0054666748
2019-05-01,191,"ЖСК ДЕРЖАВА",100,7709,"8433446001",1,0.0054638397
2019-05-01,233,"Ладный дом",0,7702,"6047625001",3,0.0054588784
2019-05-01,310,"РЕГИОНИНВЕСТ",100,7687,"5573182001",2,0.005448247
2019-05-01,135,"Люкс Строй Сервис",0,7677,"9295064001",1,0.0054411594
2019-05-01,183,"ВикингСтройИнвест",100,7673,"5046552001",6,0.0054383243
2019-05-01,168,"ЖСК Сходня",100,7662,"10996753001",1,0.0054305279
2019-05-01,136,"REGION DEVELOPMENT",0,7653,"7673683001",1,0.0054241491
2019-05-01,136,"СТРОИТЕЛЬНАЯ КОМПАНИЯ ВОЗРОЖДЕНИЕ-13",100,7650,"7843333001",1,0.0054220228
2019-05-01,170,"Кама-Дом",100,7648,"6018593001",1,0.0054206053
2019-05-01,126,"ДИСК",52.86,7635,"7516325001",2,0.0054113914
2019-05-01,161,"Строительная компания Вариант",100,7629,"5621820001",2,0.0054071388
2019-05-01,125,"Донское крупнопанельное домостроение",100,7612,"5872866001",1,0.0053950899
2019-05-01,144,"Группа компаний Тоболпромстрой",100,7611,"3821093001",1,0.0053943811
2019-05-01,110,"Группа Компаний Территориальная Строительная Компания",100,7610,"4856234001",1,0.0053936724
2019-05-01,169,"Next Development",100,7605,"11156129001",1,0.0053901286
2019-05-01,152,"Строительная компания Возрождение-17",100,7600,"9093522001",1,0.0053865847
2019-05-01,128,"Группа Компаний МОСОБЛЖИЛСТРОЙ",100,7592,"4947340001",1,0.0053809147
2019-05-01,135,"Росавтодорремонт",100,7575,"11710644001",1,0.0053688657
2019-05-01,151,"Дом на Ильинской",0,7573,"7244909001",1,0.0053674482
2019-05-01,272,"Твердость",68.3,7572,"5293249001",7,0.0053667394
2019-05-01,164,"Строительная компания СпецСтрой",0,7571,"5568850001",3,0.0053660307
2019-05-01,112,"Новый адрес",0,7570,"5482955001",1,0.0053653219
2019-05-01,141,"РОСПАН",0,7563,"5896746001",1,0.0053603606
2019-05-01,139,"Легион",0,7563,"6351258001",2,0.0053603606
2019-05-01,169,"Ресурс",100,7557,"5644720001",1,0.005356108
2019-05-01,144,"Архитектурно-строительный центр Правобережный",0,7555,"5602150001",1,0.0053546905
2019-05-01,114,"ИРБИС",100,7541,"11801105001",1,0.0053447678
2019-05-01,125,"Группа компаний Мегаполис-Развитие",100,7539,"2098993001",1,0.0053433503
2019-05-01,151,"БРОД-ЭСТЕЙТ",100,7536,"7199156001",1,0.005341224
2019-05-01,94,"Вертикаль",100,7530,"10983711001",1,0.0053369715
2019-05-01,0,"Север-Булгар-Сервис",0,7517,"9036714001",1,0.0053277576
2019-05-01,180,"ЖильеПлюс",0,7509,"5762761001",1,0.0053220875
2019-05-01,154,"Домострой-Юг",100,7487,"6165597001",1,0.0053064947
2019-05-01,153,"Группа компаний Челны Град",100,7468,"6288146001",2,0.0052930283
2019-05-01,124,"ИнвестСтройСервис",100,7457,"6194713001",1,0.0052852319
2019-05-01,153,"Управление капитального строительства администрации города Курска",0,7451,"6006764001",1,0.0052809793
2019-05-01,118,"Строительная компания Стройресурс",100,7449,"3246034001",2,0.0052795618
2019-05-01,153,"Сибмаш-Северстрой",100,7441,"10860446001",1,0.0052738917
2019-05-01,128,"СтройСтандарт",0,7436,"5757796001",1,0.0052703479
2019-05-01,136,"Производственно-Торговая Компания СС",100,7426,"6018417001",3,0.0052632603
2019-05-01,142,"Алдега",100,7423,"5485566001",2,0.005261134
2019-05-01,164,"ВЕРТИКАЛЬ-Парк",0,7409,"6533177001",1,0.0052512114
2019-05-01,114,"Альянс-200",0,7405,"6075956001",1,0.0052483763
2019-05-01,53,"Группа компаний Elbert Development Group",0,7404,"10060894001",1,0.0052476676
2019-05-01,142,"БИК-Сервис",0,7391,"8733492001",3,0.0052384537
2019-05-01,154,"СТРОЙГАРАНТ",0,7390,"10975870001",1,0.0052377449
2019-05-01,144,"Универсалстрой",100,7379,"6016074001",1,0.0052299485
2019-05-01,160,"Белгородстройзаказчик",100,7377,"12063885001",1,0.005228531
2019-05-01,127,"Группа компаний Аванта",13.81,7358,"7872969001",2,0.0052150645
2019-05-01,110,"Строительная Компания Регион",100,7354,"8121201001",1,0.0052122295
2019-05-01,126,"Доступное жилье",0,7352,"7860126001",1,0.005210812
2019-05-01,144,"Инвестиционно-строительная компания СК Мастер",100,7350,"5602583001",1,0.0052093945
2019-05-01,173,"Группа компаний Инвент",0,7340,"4163754001",3,0.0052023068
2019-05-01,140,"ИНТЭК",100,7334,"5967611001",1,0.0051980543
2019-05-01,44,"Fellini",0,7328,"10242596001",6,0.0051938017
2019-05-01,96,"Стройдом Развитие",100,7328,"4970799001",3,0.0051938017
2019-05-01,160,"Строительная компания Вега",100,7326,"8206253001",2,0.0051923842
2019-05-01,110,"Техстройсервис",100,7322,"6019278001",1,0.0051895491
2019-05-01,144,"Формат плюс",100,7322,"11245563001",1,0.0051895491
2019-05-01,176,"Строительная компания Вертикаль",100,7316,"8095620001",1,0.0051852966
2019-05-01,122,"Трест Мособлстрой №6",100,7310,"1657119001",1,0.005181044
2019-05-01,168,"МС-Строй",100,7310,"6070738001",1,0.005181044
2019-05-01,81,"Арбелос",0,7305,"9764295001",1,0.0051775002
2019-05-01,172,"Объединенная строительная корпорация",100,7304,"5903188001",1,0.0051767914
2019-05-01,33,"Стройкомплекс ХХI",0,7299,"11425729001",3,0.0051732476
2019-05-01,300,"Гостиница Восток",0,7299,"5487088001",1,0.0051732476
2019-05-01,103,"Градстрой",0,7296,"6021853001",1,0.0051711214
2019-05-01,153,"Форт Строй",0,7296,"7635807001",1,0.0051711214
2019-05-01,150,"СТРОЙИНЖИНИРИНГ",100,7293,"7718449001",1,0.0051689951
2019-05-01,152,"МАГМА-СТРОЙ",0,7288,"5873808001",1,0.0051654513
2019-05-01,120,"Брянский областной жилищный фонд",100,7280,"5868961001",1,0.0051597812
2019-05-01,144,"ИнДаХаус",100,7270,"5638717001",1,0.0051526936
2019-05-01,129,"Бородинский квартал",0,7261,"6282819001",1,0.0051463147
2019-05-01,127,"Группа компаний Луидор",0,7258,"4766494001",1,0.0051441884
2019-05-01,131,"Тюменьстрой",100,7247,"6688147001",7,0.0051363921
2019-05-01,122,"Транзит ДПД",100,7229,"11476918001",1,0.0051236344
2019-05-01,159,"MDS Development",0,7217,"5866389001",2,0.0051151292
2019-05-01,153,"Строительная компания АртСтройИнвест",100,7200,"5728155001",2,0.0051030803
2019-05-01,167,"ГрадСтрой",100,7187,"6012924001",2,0.0050938664
2019-05-01,125,"Хозрасчетный строительный центр-специализированный застройщик",100,7179,"10183674001",2,0.0050881963
2019-05-01,133,"Строительная компания Балт-Строй",100,7171,"6444519001",2,0.0050825262
2019-05-01,136,"Строительная компания Свой Дом",100,7168,"11444215001",1,0.0050803999
2019-05-01,64,"КАПИТАЛСТРОЙИНВЕСТ",100,7168,"7805467001",8,0.0050803999
2019-05-01,118,"СеданкаСтрой",0,7164,"8669462001",1,0.0050775649
2019-05-01,128,"Строительное управление Западное",100,7153,"11334083001",1,0.0050697685
2019-05-01,143,"СтройТрест",0,7151,"5757615001",2,0.005068351
2019-05-01,49,"Производственное объединение Строительный стандарт",0,7124,"5846888001",1,0.0050492144
2019-05-01,142,"Финансовая Строительная Компания Велит",0,7108,"5758606001",1,0.0050378743
2019-05-01,121,"Строительная компания Самара-Базис",100,7107,"5115581001",1,0.0050371655
2019-05-01,150,"Строительная компания СЭМ и К",100,7099,"5786793001",1,0.0050314954
2019-05-01,90,"Новомосковская энергосбытовая компания",0,7083,"5881302001",1,0.0050201552
2019-05-01,144,"Строительная Компания Старатель",100,7078,"11477765001",1,0.0050166114
2019-05-01,81,"Янтарный дом",0,7078,"6034090001",1,0.0050166114
2019-05-01,144,"Строительная компания СМУ 177",100,7070,"9530165001",1,0.0050109413
2019-05-01,129,"Строительная компания Атлас",91.58,7063,"5589658001",3,0.00500598
2019-05-01,120,"Строительная компания ГражданПромСтрой",100,7049,"3701052001",1,0.0049960574
2019-05-01,141,"Строительное управление-133",0,7047,"11393035001",1,0.0049946398
2019-05-01,144,"ТЕМП",100,7026,"9969383001",1,0.0049797558
